customer_id ,customer_name            ,country
       1261 ,Anthony Wallace          ,Cook Islands
       1262 ,Allen Odonnell           ,USA
       1263 ,Amanda Moore             ,Bahrain
       1264 ,Austin Patterson         ,Dominica
       1265 ,Matthew Smith            ,Puerto Rico
       1266 ,Tiffany Reese            ,Papua New Guinea
       1267 ,Zachary Douglas MD       ,Sierra Leone
       1268 ,Valerie Adkins           ,Bosnia and Herzegovina
       1269 ,Adrienne Stephens        ,Papua New Guinea
       1270 ,Nicholas Burns           ,Oman
       1271 ,Brandon Brady            ,Netherlands
       1272 ,Allison Wright           ,Faroe Islands
       1273 ,Karen Todd               ,Ecuador
       1274 ,Miss Mindy Barber DDS    ,Bosnia and Herzegovina
       1275 ,Patricia Benson          ,Fiji
       1276 ,Laurie Lawrence          ,Greenland
       1277 ,Jennifer Wright          ,South Georgia and the South Sandwich Islands
       1278 ,Nicholas Doyle           ,Swaziland
       1279 ,Logan Rojas              ,Mayotte
       1280 ,Matthew Mcmahon          ,Gambia
       1281 ,James Scott              ,Heard Island and McDonald Islands
       1282 ,Darryl Martinez          ,Niue
       1283 ,Manuel Carr              ,Czech Republic
       1284 ,William Thompson         ,Angola
       1285 ,Heather Horton           ,French Southern Territories
       1286 ,Matthew Stewart          ,Guinea
       1287 ,Jaime Fisher             ,Lithuania
       1288 ,Johnny Larsen            ,Algeria
       1289 ,Elizabeth Young          ,Faroe Islands
       1290 ,Jennifer Jordan          ,New Zealand
       1291 ,Mr. Craig Adams          ,Uruguay
       1292 ,Brandon Joseph           ,Switzerland
       1293 ,Angelica Moore           ,United Kingdom
       1294 ,Steven Williams          ,Zambia
       1295 ,Adam Novak               ,China
       1296 ,Michael Jones            ,Reunion
       1297 ,Michael Wilkerson        ,Chile
       1298 ,Paul Bailey              ,Cambodia
       1299 ,Alan Salazar             ,Taiwan
       1300 ,Jeffrey Zavala           ,El Salvador
       1301 ,Kevin Fox                ,Poland
       1302 ,Melissa Johns            ,Bahrain
       1303 ,Erica Garcia             ,Bermuda
       1304 ,Matthew Fowler           ,Iraq
       1305 ,Laura Marsh DVM          ,Turkmenistan
       1306 ,Michael Spencer          ,Equatorial Guinea
       1307 ,Jonathan West            ,Kuwait
       1308 ,Adam Williamson          ,South Georgia and the South Sandwich Islands
       1309 ,Samuel Johnson           ,Sierra Leone
       1310 ,Lisa Robinson DDS        ,Norfolk Island
       1311 ,Amy Patel                ,Northern Mariana Islands
       1312 ,Natasha Moran            ,Myanmar
       1313 ,Brian Salinas            ,Mexico
       1314 ,Veronica Hayes           ,Eritrea
       1315 ,Carla White              ,Saint Vincent and the Grenadines
       1316 ,Michelle Olsen           ,French Guiana
       1317 ,Jordan Delgado           ,Ukraine
       1318 ,Charles Ford             ,Barbados
       1319 ,James Gonzalez           ,Aruba
       1320 ,Jesus Graham             ,Qatar
       1321 ,Amy Zamora               ,Mauritania
       1322 ,Brandon Mccoy            ,Croatia
       1323 ,Victor Wyatt             ,Guadeloupe
       1324 ,Brian Torres             ,Guernsey
       1325 ,Joseph Tucker            ,Vietnam
       1326 ,Ryan Potts               ,Chad
       1327 ,Pamela Parks             ,Hungary
       1328 ,Loretta Thomas           ,Cayman Islands
       1329 ,Erin Flowers             ,Bouvet Island (Bouvetoya)
       1330 ,Michelle Grimes          ,Tajikistan
       1331 ,Amy Hernandez            ,Nauru
       1332 ,Matthew Thomas           ,Montserrat
       1333 ,Victoria Martin          ,Azerbaijan
       1334 ,Shaun Brooks             ,Anguilla
       1335 ,Tiffany Duffy            ,United Arab Emirates
       1336 ,Christopher Gillespie    ,United Arab Emirates
       1337 ,Brittany Robertson       ,Norway
       1338 ,Lauren Holt              ,Burkina Faso
       1339 ,Jody Collins             ,China
       1340 ,Paul Barber              ,Haiti
       1341 ,Jacob Bernard            ,Slovenia
       1342 ,Leslie Shaw              ,Slovakia (Slovak Republic)
       1343 ,Richard Stevens          ,Somalia
       1344 ,Douglas Reed             ,Malta
       1345 ,Edward Sweeney           ,Saint Barthelemy
       1346 ,Erin Fisher              ,Wallis and Futuna
       1347 ,Paula Conrad             ,Colombia
       1348 ,Michael Weber            ,Monaco
       1349 ,Steve Miller             ,Namibia
       1350 ,Kaitlin Brewer           ,United Arab Emirates
       1351 ,Eric Hopkins             ,Montserrat
       1352 ,Paul Peterson            ,Andorra
       1353 ,Brianna Simpson          ,Belgium
       1354 ,James Reeves             ,Nigeria
       1355 ,Patrick Thompson         ,Saint Barthelemy
       1356 ,Heather Allen            ,Taiwan
       1357 ,Chelsea Fry              ,Senegal
       1358 ,Edward Martin            ,Holy See (Vatican City State)
       1359 ,Craig Bennett            ,Grenada
       1360 ,Alexis Duffy             ,Burkina Faso
       1361 ,Hannah Dennis            ,Malawi
       1362 ,Joseph Moore             ,Palestinian Territory
       1363 ,Michael Steele           ,Central African Republic
       1364 ,Marie Thomas             ,Cape Verde
       1365 ,Alexis Kelly             ,Saint Pierre and Miquelon
       1366 ,Matthew Kramer           ,Aruba
       1367 ,Alexander Moore          ,Turks and Caicos Islands
       1368 ,Nicole Romero            ,Antarctica (the territory South of 60 deg S)
       1369 ,William Martinez         ,Holy See (Vatican City State)
       1370 ,Katie Garza              ,Christmas Island
       1371 ,Jillian Blair            ,Saint Vincent and the Grenadines
       1372 ,Linda Thomas             ,Poland
       1373 ,William Jones            ,Colombia
       1374 ,Richard Smith            ,Guatemala
       1375 ,Mark Lindsey             ,Belgium
       1376 ,Kevin Oconnor            ,Pitcairn Islands
       1377 ,Laura Barnes             ,India
       1378 ,Kathryn Mueller          ,Croatia
       1379 ,Deborah Key DDS          ,Montenegro
       1380 ,Wayne Smith              ,Saint Martin
       1381 ,Mark Robinson            ,Philippines
       1382 ,John Jackson             ,Uganda
       1383 ,Jennifer Smith           ,Netherlands Antilles
       1384 ,Jennifer Hayden          ,Congo
       1385 ,Ricky Meyers             ,Dominica
       1386 ,Gail Weber               ,Mauritius
       1387 ,Rebecca Miller           ,Korea
       1388 ,Anthony Hess             ,Iceland
       1389 ,James Brown              ,British Indian Ocean Territory (Chagos Archipelago)
       1390 ,Jacqueline Taylor        ,Greece
       1391 ,Amanda Murphy            ,Bermuda
       1392 ,Patricia Mathews         ,Montserrat
       1393 ,Rebekah Davenport        ,Liberia
       1394 ,Samuel French            ,Cuba
       1395 ,Alexis Smith             ,Kiribati
       1396 ,David Moore              ,Svalbard & Jan Mayen Islands
       1397 ,Morgan Carroll           ,Malawi
       1398 ,Jennifer Mitchell        ,Reunion
       1399 ,Kim Odom                 ,Tokelau
       1400 ,Cassandra Lewis          ,Gambia
       1401 ,Kenneth Vega             ,Guadeloupe
       1402 ,Adam Bell                ,Belgium
       1403 ,Leah Garner              ,Samoa
       1404 ,Cynthia Gutierrez        ,Greenland
       1405 ,Matthew Shepard          ,Saint Kitts and Nevis
       1406 ,Haley Walker             ,Botswana
       1407 ,Gary Carter              ,France
       1408 ,Mr. Donald Mckinney      ,Malaysia
       1409 ,Dillon Green             ,Seychelles
       1410 ,Thomas Duke              ,Vanuatu
       1411 ,Ryan Murphy              ,Cote d'Ivoire
       1412 ,Melissa Ballard          ,Western Sahara
       1413 ,Timothy Stewart          ,Nauru
       1414 ,Blake Smith              ,Cameroon
       1415 ,Natalie Warren           ,Svalbard & Jan Mayen Islands
       1416 ,Paul Hudson              ,Turks and Caicos Islands
       1417 ,Mr. Alexis Robinson      ,Lao People's Democratic Republic
       1418 ,Mr. Terry Perez          ,Cayman Islands
       1419 ,Kimberly Holt            ,Monaco
       1420 ,Terry Mckinney           ,Western Sahara
       1421 ,Nancy Waters             ,Sri Lanka
       1422 ,Bradley Hill             ,Korea
       1423 ,Jennifer Cruz            ,Chile
       1424 ,Brian Cowan              ,Tunisia
       1425 ,Christopher Scott        ,Mali
       1426 ,Ann Brown                ,Nicaragua
       1427 ,Brandon Nelson DDS       ,Syrian Arab Republic
       1428 ,Michael Conway           ,China
       1429 ,Michael Morales          ,Taiwan
       1430 ,Shawn Patterson          ,Central African Republic
       1431 ,Kevin Benson             ,Mongolia
       1432 ,Michele Mercado          ,Lithuania
       1433 ,Christina Marshall       ,Poland
       1434 ,Tom Herman               ,Denmark
       1435 ,Regina Flores            ,Bahrain
       1436 ,Melissa Peterson         ,Syrian Arab Republic
       1437 ,Thomas Blake             ,Antigua and Barbuda
       1438 ,William Franco           ,Jordan
       1439 ,Jason Novak              ,British Virgin Islands
       1440 ,Michael Rose             ,Eritrea
       1441 ,Marvin Long              ,Mauritania
       1442 ,Anthony Smith            ,Jersey
       1443 ,Katherine Reeves         ,Malta
       1444 ,Christopher Kim          ,Saint Kitts and Nevis
       1445 ,Paul Flores              ,San Marino
       1446 ,Rebecca Boyd             ,Singapore
       1447 ,Jessica Foster           ,Spain
       1448 ,Danielle Jones           ,French Polynesia
       1449 ,Kayla Garcia             ,Niue
       1450 ,Heather Huff             ,Czech Republic
       1451 ,Jennifer Vaughn          ,Uganda
       1452 ,Jose Taylor              ,Korea
       1453 ,Samuel Castro            ,USA
       1454 ,Charles Wood             ,Myanmar
       1455 ,Juan Martinez            ,Saint Vincent and the Grenadines
       1456 ,Tonya Peterson           ,Kiribati
       1457 ,Lee Mccoy                ,Saint Martin
       1458 ,Daniel Turner            ,Romania
       1459 ,Lisa White               ,Heard Island and McDonald Islands
       1460 ,Mrs. Melissa Boyd        ,Saint Lucia
       1461 ,Sydney Jackson DDS       ,Somalia
       1462 ,Joseph Terry             ,Slovakia (Slovak Republic)
       1463 ,Melissa Barnett          ,Guadeloupe
       1464 ,Melissa Roy              ,Pitcairn Islands
       1465 ,Justin Ramirez           ,Sierra Leone
       1466 ,Mr. Peter Harris         ,Mayotte
       1467 ,Elizabeth Wilson         ,Cameroon
       1468 ,Ricardo Norman           ,Kiribati
       1469 ,Suzanne Wheeler          ,Guadeloupe
       1470 ,Nichole Strickland       ,Congo
       1471 ,Joshua Roberts           ,Saint Barthelemy
       1472 ,Christian Arnold         ,Congo
       1473 ,Wendy Morales            ,British Virgin Islands
       1474 ,Karen Johnson            ,Saint Vincent and the Grenadines
       1475 ,William Clark            ,Turkmenistan
       1476 ,Jamie Brady              ,Moldova
       1477 ,Deborah Williams         ,Ukraine
       1478 ,Corey Figueroa           ,Mauritius
       1479 ,Timothy Roberts          ,Iceland
       1480 ,Brian Foster             ,Netherlands Antilles
       1481 ,Renee Garcia             ,San Marino
       1482 ,Edward Chavez            ,Hong Kong
       1483 ,Tina Nichols             ,Svalbard & Jan Mayen Islands
       1484 ,Bianca Freeman           ,Armenia
       1485 ,Jessica Parker           ,Monaco
       1486 ,Lori Bentley             ,Northern Mariana Islands
       1487 ,Kenneth Gross            ,Saint Barthelemy
       1488 ,Jeremy Thomas            ,Lesotho
       1489 ,Tina Sanchez             ,Jordan
       1490 ,Debra Obrien DVM         ,Nepal
       1491 ,Maria Moore              ,British Indian Ocean Territory (Chagos Archipelago)
       1492 ,Aaron House              ,Ukraine
       1493 ,John Bailey              ,Lao People's Democratic Republic
       1494 ,Brett Simpson            ,Grenada
       1495 ,Kathleen Coleman         ,Georgia
       1496 ,Nancy Gregory            ,Saint Pierre and Miquelon
       1497 ,Jennifer Middleton       ,New Caledonia
       1498 ,Mallory Warren           ,Romania
       1499 ,Albert Moore             ,Sudan
       1500 ,Kenneth Farley           ,Congo
       1501 ,Robert Lin               ,Nigeria
       1502 ,Dr. Michelle James       ,Bhutan
       1503 ,Ryan Sheppard            ,Congo
       1504 ,Matthew Lin              ,Aruba
       1505 ,Haley Bond               ,Hungary
       1506 ,Richard Carter           ,Mexico
       1507 ,Christopher Parker II    ,Christmas Island
       1508 ,Nicole Brown             ,Estonia
       1509 ,Erica Roman              ,Colombia
       1510 ,Christina Leon           ,Togo
       1511 ,Ian Ortega               ,Colombia
       1512 ,Tina Harris              ,Vietnam
       1513 ,Patricia Walter          ,Faroe Islands
       1514 ,Dr. Gregory Hernandez    ,Bhutan
       1515 ,Amanda Lindsey           ,Latvia
       1516 ,Jeremy Rios              ,Senegal
       1517 ,Daniel Jenkins           ,Italy
       1518 ,Holly Boyd               ,Algeria
       1519 ,Shelby Knight            ,Martinique
       1520 ,Lisa Henry               ,Macao
       1521 ,James Serrano            ,Tuvalu
       1522 ,Danielle Peterson        ,Bahamas
       1523 ,Stacey Brown             ,Colombia
       1524 ,Amanda Steele            ,Antigua and Barbuda
       1525 ,Melanie Le               ,Tajikistan
       1526 ,Gloria Vasquez           ,Tunisia
       1527 ,Sarah Brown              ,Guinea-Bissau
       1528 ,Joseph Wall              ,Saint Kitts and Nevis
       1529 ,Sierra Harmon MD         ,Saint Vincent and the Grenadines
       1530 ,Austin Holt              ,Armenia
       1531 ,Donald Meyer             ,Tuvalu
       1532 ,Samantha Ellis           ,Pitcairn Islands
       1533 ,Lance Matthews           ,Austria
       1534 ,Samantha White           ,New Caledonia
       1535 ,Brandon Perez            ,Saint Lucia
       1536 ,Michael Shields          ,Papua New Guinea
       1537 ,James Blair              ,Colombia
       1538 ,Keith Rodriguez          ,Libyan Arab Jamahiriya
       1539 ,Philip Lee MD            ,Brazil
       1540 ,Tracy Fox                ,Sweden
       1541 ,Daniel Allen             ,Syrian Arab Republic
       1542 ,Brendan Horne            ,Comoros
       1543 ,William West             ,Chad
       1544 ,Angela Chang             ,Mongolia
       1545 ,Michael Green            ,Grenada
       1546 ,Lauren Perez             ,French Polynesia
       1547 ,Elizabeth Garcia         ,Germany
       1548 ,Monica Taylor            ,Peru
       1549 ,Dillon Jones             ,Belgium
       1550 ,Sylvia Murphy            ,Papua New Guinea
       1551 ,Alexandra Shannon        ,American Samoa
       1552 ,Elizabeth Solomon        ,Bosnia and Herzegovina
       1553 ,Ashley Roth              ,Gabon
       1554 ,Calvin Lin               ,Kiribati
       1555 ,Jessica Day              ,Romania
       1556 ,Donald Taylor            ,Antigua and Barbuda
       1557 ,Bruce Miller             ,Finland
       1558 ,Autumn Hall              ,Saint Kitts and Nevis
       1559 ,Kenneth Walker           ,Turks and Caicos Islands
       1560 ,Scott Doyle              ,British Virgin Islands
       1561 ,Bryce Martinez           ,New Caledonia
       1562 ,Steven Ryan              ,British Virgin Islands
       1563 ,Erica Green              ,Mayotte
       1564 ,Larry Esparza            ,Singapore
       1565 ,Christopher Roberts      ,Bhutan
       1566 ,Michelle Rivera          ,Falkland Islands (Malvinas)
       1567 ,Jon Snyder               ,Turks and Caicos Islands
       1568 ,Melissa Jenkins          ,Norfolk Island
       1569 ,Xavier King              ,Dominica
       1570 ,Mary Harding             ,Korea
       1571 ,Martha Lindsey           ,Slovenia
       1572 ,Barbara Leonard          ,Mali
       1573 ,Joel French              ,Mali
       1574 ,Mackenzie Williams       ,Antarctica (the territory South of 60 deg S)
       1575 ,Amanda Massey            ,Portugal
       1576 ,Robert Kim               ,Saint Martin
       1577 ,Janice Pearson           ,Nauru
       1578 ,Isaiah Pierce            ,Moldova
       1579 ,Jackie Hall              ,Cook Islands
       1580 ,Danny Cooper             ,Saudi Arabia
       1581 ,Benjamin Cameron         ,Algeria
       1582 ,Christopher Singh        ,Turks and Caicos Islands
       1583 ,Tiffany Garner           ,Bahamas
       1584 ,Keith Smith              ,Marshall Islands
       1585 ,Carlos Bowman            ,Jersey
       1586 ,Eileen Nguyen            ,Micronesia
       1587 ,Ricky Herman             ,Turkmenistan
       1588 ,Greg Kennedy             ,Tokelau
       1589 ,Judy Scott               ,Monaco
       1590 ,Mrs. Sarah Weiss MD      ,Gibraltar
       1591 ,Mary Evans               ,Kazakhstan
       1592 ,Anthony Mejia            ,Fiji
       1593 ,Joshua Mclaughlin        ,Congo
       1594 ,Melissa Mclaughlin       ,Western Sahara
       1595 ,Wendy Flores             ,Uzbekistan
       1596 ,Michael Washington       ,Northern Mariana Islands
       1597 ,Samuel Smith             ,Barbados
       1598 ,Sarah Williams           ,Iraq
       1599 ,Jeremy Kent              ,Lithuania
       1600 ,Samuel Benson II         ,Chad
       1601 ,Shelby Lewis             ,American Samoa
       1602 ,Jennifer Martinez        ,Hong Kong
       1603 ,Tami Gill                ,China
       1604 ,Tiffany Wheeler          ,Zambia
       1605 ,Rebecca Richardson       ,Comoros
       1606 ,Kathryn Hunter           ,Belize
       1607 ,Jose Austin              ,Chile
       1608 ,Lauren Wright            ,Afghanistan
       1609 ,Mary Williams            ,Samoa
       1610 ,Charles Myers            ,Mauritius
       1611 ,Stephen Thompson         ,Cyprus
       1612 ,Andrew Taylor            ,Anguilla
       1613 ,Ronald Dixon             ,Gibraltar
       1614 ,Janet Flores             ,Estonia
       1615 ,Alex May                 ,Nauru
       1616 ,Jennifer Wood            ,Moldova
       1617 ,Todd Mata                ,Vietnam
       1618 ,William Summers          ,Malawi
       1619 ,David Atkinson MD        ,El Salvador
       1620 ,Raymond Jackson          ,French Polynesia
       1621 ,Tanya West               ,Kenya
       1622 ,Bryan Willis             ,Belgium
       1623 ,Adam Marshall            ,Turkmenistan
       1624 ,Linda Clark DDS          ,Timor-Leste
       1625 ,Brandon Gomez            ,Panama
       1626 ,Barbara Hall             ,Bahrain
       1627 ,Dakota Silva             ,Greece
       1628 ,Nicole Hamilton          ,Trinidad and Tobago
       1629 ,Tammy Gregory            ,Czech Republic
       1630 ,Jennifer Johnson         ,Kazakhstan
       1631 ,David Lutz               ,Colombia
       1632 ,Gregory Blackwell        ,Haiti
       1633 ,Billy Hawkins            ,Taiwan
       1634 ,Timothy Becker           ,New Zealand
       1635 ,Crystal Castro           ,Papua New Guinea
       1636 ,Melissa Willis           ,Madagascar
       1637 ,Robert Wilson            ,Seychelles
       1638 ,Michelle Lopez           ,Turkmenistan
       1639 ,Phillip Martinez         ,Macao
       1640 ,Lisa Cross               ,Brazil
       1641 ,Melissa Chapman          ,Morocco
       1642 ,Steven Lam               ,Kuwait
       1643 ,Ana Moore                ,Greece
       1644 ,John Taylor              ,Christmas Island
       1645 ,Melissa Johnson          ,Belarus
       1646 ,Carrie Harris            ,Heard Island and McDonald Islands
       1647 ,Mrs. Sarah Clark         ,South Africa
       1648 ,Amber Jackson            ,Dominican Republic
       1649 ,Kyle Perry               ,Bosnia and Herzegovina
       1650 ,Thomas Donovan           ,Sao Tome and Principe
       1651 ,Christopher Young        ,South Georgia and the South Sandwich Islands
       1652 ,Megan Foster             ,Senegal
       1653 ,Andrea Reed              ,Syrian Arab Republic
       1654 ,Michael Massey           ,Kyrgyz Republic
       1655 ,Briana Huffman           ,Guyana
       1656 ,Megan Perkins            ,Argentina
       1657 ,Robert Walker            ,Burkina Faso
       1658 ,Kayla Townsend           ,Lithuania
       1659 ,Craig Herrera            ,Moldova
       1660 ,Robin Frost              ,Kiribati
       1661 ,William Gamble           ,Taiwan
       1662 ,Stephanie Anderson       ,Sri Lanka
       1663 ,Ashley Mueller           ,British Indian Ocean Territory (Chagos Archipelago)
       1664 ,Lori Davis               ,South Africa
       1665 ,Brian Barnes             ,French Southern Territories
       1666 ,Michael Sullivan         ,Madagascar
       1667 ,Matthew Davis            ,Central African Republic
       1668 ,Cassandra Aguilar        ,Yemen
       1669 ,Tammy Ross               ,Slovenia
       1670 ,John Johnson             ,Saint Martin
       1671 ,Nicolas Newton           ,Kazakhstan
       1672 ,Frank Maxwell            ,Fiji
       1673 ,James Lang               ,Vietnam
       1674 ,Christina Schultz        ,Bermuda
       1675 ,Emily Tyler              ,Montenegro
       1676 ,Mr. Clifford Taylor      ,Guinea
       1677 ,Jessica Salinas          ,Kuwait
       1678 ,Megan Perry              ,Saint Vincent and the Grenadines
       1679 ,Mr. Anthony Hardin DDS   ,Azerbaijan
       1680 ,Cameron Casey            ,Bahrain
       1681 ,Michael Peters           ,Wallis and Futuna
       1682 ,Daniel Peterson DVM      ,Heard Island and McDonald Islands
       1683 ,Michael Cook             ,Greece
       1684 ,Margaret Harris          ,Andorra
       1685 ,Karen Wilson             ,Korea
       1686 ,Ricky Luna               ,Mauritius
       1687 ,Richard Carter           ,Azerbaijan
       1688 ,Amy Blankenship          ,Barbados
       1689 ,Elizabeth Anderson       ,Wallis and Futuna
       1690 ,Holly Harvey             ,Afghanistan
       1691 ,Gregory Edwards          ,Bhutan
       1692 ,Lee Russell              ,Guinea-Bissau
       1693 ,Tony Sims                ,Croatia
       1694 ,Kelsey Martin            ,Comoros
       1695 ,Eric Lee                 ,Turkey
       1696 ,Joseph Allen             ,Bahrain
       1697 ,Dr. Connie Miller DDS    ,Congo
       1698 ,James Sanders            ,Jamaica
       1699 ,Betty Ritter             ,Georgia
       1700 ,Adam Graham              ,Italy
       1701 ,Mrs. Brooke Frank        ,Antarctica (the territory South of 60 deg S)
       1702 ,Lisa Gonzalez            ,Saint Barthelemy
       1703 ,Daniel Osborne           ,Indonesia
       1704 ,Perry Gray               ,Jamaica
       1705 ,Samantha Patterson       ,Russian Federation
       1706 ,Christopher Baker        ,Kenya
       1707 ,Glenn Williams           ,Turks and Caicos Islands
       1708 ,Robert Patterson         ,Palau
       1709 ,Devin Brown              ,Malta
       1710 ,Jennifer Carter          ,Pitcairn Islands
       1711 ,Christopher Burton       ,Saudi Arabia
       1712 ,Daniel Hickman           ,Niue
       1713 ,Richard Nielsen          ,Uganda
       1714 ,Amy Lewis                ,Iceland
       1715 ,Cynthia Mendoza          ,Isle of Man
       1716 ,Christopher Palmer       ,Rwanda
       1717 ,Diana Rios               ,USA
       1718 ,Mark Simpson             ,Algeria
       1719 ,Mr. Charles Henson       ,Iceland
       1720 ,Tammie Graves            ,Angola
       1721 ,Richard Roberts          ,Iraq
       1722 ,Jennifer Brown           ,South Georgia and the South Sandwich Islands
       1723 ,Scott Lam                ,Faroe Islands
       1724 ,Ernest Baker             ,Uruguay
       1725 ,Timothy Romero           ,Central African Republic
       1726 ,Jared Davis              ,Macao
       1727 ,Robert Day PhD           ,Slovenia
       1728 ,Nicholas Barber          ,Iceland
       1729 ,Mrs. Susan Ramirez DDS   ,Singapore
       1730 ,Shawn Ayers              ,Lao People's Democratic Republic
       1731 ,Timothy Rose             ,Bhutan
       1732 ,Brian Bush               ,Vietnam
       1733 ,Melissa David            ,Congo
       1734 ,Dakota Mendez            ,France
       1735 ,Donald Carter            ,Lao People's Democratic Republic
       1736 ,Jerry Wilkerson          ,Cocos (Keeling) Islands
       1737 ,Timothy Scott            ,Cook Islands
       1738 ,Anne Brewer              ,Cook Islands
       1739 ,Andrea Garcia            ,Australia
       1740 ,Christine Franklin       ,Azerbaijan
       1741 ,David Wade               ,Uzbekistan
       1742 ,Jonathan Olson           ,Cambodia
       1743 ,Angel Williams           ,Moldova
       1744 ,Beth Patrick             ,Bahamas
       1745 ,Tamara Miranda           ,Chile
       1746 ,Christopher White        ,Venezuela
       1747 ,Tiffany Holden           ,Grenada
       1748 ,Allison Williams         ,South Georgia and the South Sandwich Islands
       1749 ,Christian Simmons        ,Guadeloupe
       1750 ,Pamela Garcia            ,Libyan Arab Jamahiriya
       1751 ,Glenn Fisher             ,Senegal
       1752 ,Jessica Warren           ,Bolivia
       1753 ,Heather Baldwin          ,Hungary
       1754 ,James Harrington         ,USA
       1755 ,Ricky Crawford           ,Antarctica (the territory South of 60 deg S)
       1756 ,Angela Davenport         ,Senegal
       1757 ,Patricia Ballard         ,Myanmar
       1758 ,Matthew Lewis            ,Myanmar
       1759 ,Manuel Nguyen            ,Belgium
       1760 ,Ethan Campbell           ,Barbados
       1761 ,David Walker             ,New Zealand
       1762 ,Pamela Smith             ,New Zealand
       1763 ,Jon Stuart               ,Andorra
       1764 ,Pamela Love DVM          ,Puerto Rico
       1765 ,Rachel Richards          ,Eritrea
       1766 ,Juan Smith               ,Japan
       1767 ,Justin Webb              ,Reunion
       1768 ,Patrick Murray           ,Nigeria
       1769 ,Sarah Perez              ,Northern Mariana Islands
       1770 ,Andrew Miller            ,Iceland
       1771 ,Patricia Rios            ,Gabon
       1772 ,Kathy Cook               ,Somalia
       1773 ,William Gaines           ,Montenegro
       1774 ,Roger Mcneil             ,Iceland
       1775 ,Holly Lee                ,Jordan
       1776 ,Brittany Collins         ,Qatar
       1777 ,Ashley Anderson          ,Saint Vincent and the Grenadines
       1778 ,Harold Guzman            ,Chile
       1779 ,Laurie Barnes            ,Samoa
       1780 ,Thomas Ward              ,Nigeria
       1781 ,Matthew George           ,Iceland
       1782 ,Bethany Aguilar          ,Hungary
       1783 ,Lisa Burns               ,Botswana
       1784 ,Erik Houston             ,Guam
       1785 ,James Graves MD          ,Cocos (Keeling) Islands
       1786 ,Stephanie Buck           ,Thailand
       1787 ,Brittney Martin          ,Holy See (Vatican City State)
       1788 ,Alexandria Collins DVM   ,Guam
       1789 ,Michael Hudson           ,Pakistan
       1790 ,Carmen Ortiz             ,Guatemala
       1791 ,John Gallagher           ,Panama
       1792 ,Tammy Ramirez            ,Taiwan
       1793 ,David Larson             ,Serbia
       1794 ,Stephen Austin           ,Bosnia and Herzegovina
       1795 ,Jennifer Page            ,Canada
       1796 ,Jesse Day                ,Czech Republic
       1797 ,Stephen Patel            ,Tonga
       1798 ,Sarah Jones              ,Congo
       1799 ,Matthew Krause           ,Tajikistan
       1800 ,Kathleen Compton         ,Belarus
       1801 ,Ann Roach                ,Iceland
       1802 ,Crystal Brown            ,Canada
       1803 ,Joshua Ellis             ,Niger
       1804 ,Andrew Blackwell         ,Saint Helena
       1805 ,Misty Evans              ,Turkmenistan
       1806 ,Stephen Smith            ,Peru
       1807 ,Kevin Martin             ,Qatar
       1808 ,Austin Willis            ,Mauritius
       1809 ,Omar Bailey              ,Jamaica
       1810 ,Michael Ayala            ,Burkina Faso
       1811 ,Stephen Waller           ,Senegal
       1812 ,Michael Avila            ,Yemen
       1813 ,Samantha Sanchez         ,Saint Pierre and Miquelon
       1814 ,Melanie Pope             ,Cook Islands
       1815 ,Renee Sanchez            ,Syrian Arab Republic
       1816 ,Kevin Ramos              ,Romania
       1817 ,Ann Parks                ,Equatorial Guinea
       1818 ,Veronica Larson          ,Chile
       1819 ,Jessica Taylor           ,Vietnam
       1820 ,Nicholas Wagner          ,Ghana
       1821 ,Abigail Brown            ,Poland
       1822 ,David Johnson            ,Guadeloupe
       1823 ,Wendy Miller             ,Indonesia
       1824 ,Ashley Fisher            ,Morocco
       1825 ,Johnathan Taylor         ,Cuba
       1826 ,Nicholas Vasquez         ,British Virgin Islands
       1827 ,Kathy Walker             ,Japan
       1828 ,Bradley Brown            ,Uganda
       1829 ,Ashley Morris            ,Northern Mariana Islands
       1830 ,Danny Russell            ,Yemen
       1831 ,Caleb Gonzalez           ,USA
       1832 ,Rebecca Wiley            ,Mayotte
       1833 ,April Moore              ,Guernsey
       1834 ,Christina Henry          ,Pitcairn Islands
       1835 ,David King               ,Iceland
       1836 ,Deborah Clark            ,Nepal
       1837 ,Matthew Montgomery       ,Gambia
       1838 ,Kimberly Morrison        ,Mali
       1839 ,Robert Knight            ,Congo
       1840 ,Scott Walters            ,Isle of Man
       1841 ,Valerie Forbes           ,USA
       1842 ,Calvin Whitaker          ,Slovakia (Slovak Republic)
       1843 ,Sandra Townsend          ,Isle of Man
       1844 ,Francis Mccarty          ,Slovakia (Slovak Republic)
       1845 ,Brian Delgado            ,Tonga
       1846 ,Kim George               ,Myanmar
       1847 ,Daniel Mendoza DDS       ,Colombia
       1848 ,Mitchell Ramsey          ,Switzerland
       1849 ,Dr. Randy Bird           ,Cambodia
       1850 ,Zachary Ochoa            ,Liberia
       1851 ,Melinda Bennett          ,Ukraine
       1852 ,Angela Jordan            ,USA
       1853 ,Paul Cox                 ,Kyrgyz Republic
       1854 ,Allen Singh              ,Peru
       1855 ,Catherine Harris         ,Sweden
       1856 ,Emily Salazar            ,Poland
       1857 ,Chelsea Ross             ,Uganda
       1858 ,Emily Daniels            ,Tajikistan
       1859 ,Lisa Lee                 ,British Indian Ocean Territory (Chagos Archipelago)
